province,topic,merged
Sulawesi Selatan,Makanan,"Ketika di Sinjai, Ade disuguhkan minuman fermentasi tapai singkong. Ade mencicipi minas."
Sulawesi Selatan,Makanan,"Setiap malam, sepanjang jalan Sungai Cerekang selalu ramai pengunjung. Pengunjung ramai minum sarabba."
Sulawesi Selatan,Makanan,Eri pulang kampung ke Masamba dan makan kapurung. Eri makan kapurung menggunakan tangan.
Sulawesi Selatan,Makanan,"Dalam acara pesta pernikahan atau syukuran lainnya, kue-kue disajikan di atas meja dengan hiasan yang cantik. Kue-kue disajikan di atas bosara."
Sulawesi Selatan,Makanan,Paman membakar ikan dengan kayu bakar dan tungku yang bisa dipindah. Paman menggunakan dapo.
Sulawesi Selatan,Makanan,"Setiap acara pernikahan, Mita selalu mencari kue olahan pisang yang dibungkus daun pisang. Mita mencari barongko."
Sulawesi Selatan,Makanan,"Malam kemarin, Dito dan istrinya makan daging berkuah yang diberi toping telur mentah. Dito dan istrinya makan pallubasa."
Sulawesi Selatan,Makanan,"Burhan baru saja dari Malino, dia membeli buah segar yang rasanya manis tapi sedikit asam. Burhan membeli buah markisa."
Sulawesi Selatan,Pernikahan,Bapak dan Ibu baru saja dari acara lamaran di kampung sebelah. Bapak dan Ibu pulang dari acara mappettuada.
Sulawesi Selatan,Pernikahan,"Sehari sebelum acara akad pernikahan, keluarga Nita mengadakan acara prosesi pembersihan diri untuk calon pengantin. Keluarga Nita mengadakan mappaccing."
Sulawesi Selatan,Pernikahan,Ibu menyediakan lipa' sabbe di tempat ijab kabul pengantin pria sebagai alas duduk. Ibu menyediakan 7 susun lipa' sabbe di tempat ijab kabul.
Sulawesi Selatan,Pernikahan,"Nita, calon mempelai wanita, menunggu di dalam kamar ketika akad. Nita menunggu sorakan aamin dari saksi pernikahan sambil menggigit kunci."
Sulawesi Selatan,Pernikahan,"Setelah Akad Nikah di rumah Fatma, keesokan harinya, ia dan suami akan ke rumah mertuanya. Fatma dan suaminya akan mapparola."
Sulawesi Selatan,Pernikahan,"Di rumah mertua, Tenri disambut oleh keluarga suaminya. Tenri menjalankan proses mammitua dan bertukar seserahan dengan keluarga suaminya."
Sulawesi Selatan,Pernikahan,Anto mengenakan penutup kepala dari anyaman rotan. Anto mengenakan songkok Recca.
Sulawesi Selatan,Pernikahan,"Sebagai keturunan bangsawan, Tenri dipersilahkan memilih warna baju bodo di pernikahannya nanti. Tenri memilih warna hijau."
Sulawesi Selatan,Pernikahan,Annisa segera menikah. Annisa akan mengenakan baju bodo.
Sulawesi Selatan,Pernikahan,Tradisi dui passolo adalah kebiasaan masyarakat yang menghadiri pernikahan. Tamu undangan memberi amplop uang.
Sulawesi Selatan,Pernikahan,Yaya menyukai kue manis yang terbuat dari telur dan gula berwarna hijau kuning. Yaya menyukai sikaporo.
Sulawesi Selatan,Pernikahan,Makanan olahan daging ini dihidangkan di pernikahan adat Makassar. Tamu menikmati toppa lada.
Sulawesi Selatan,Pernikahan,Nia mencari amplop untuk hadiah pesta pernikahan Reza. Nia memberikan uang tunai.
Sulawesi Selatan,Pernikahan,Nenek Lina di kampung membawa bungkusan menuju ke pesta pernikahan Tika. Nenek Lina membawa beras dan gula sebagai hadiah pernikahan Tika.
Sulawesi Selatan,Hubungan Keluarga,Waddah mendahului kakak perempuan pertamanya menikah. Waddah memberikan cincin emas kepada kakaknya.
Sulawesi Selatan,Hubungan Keluarga,Wawan berjalan di depan ayahnya yang sedang berbicara. Wawan membungkukkan badan dan menurunkan tangan sambil berkata tabe'.
Sulawesi Selatan,Hubungan Keluarga,Keluarga Toni datang melamar Inna. Paman Toni sebagai utusan keluarga.
Sulawesi Selatan,Hubungan Keluarga,Nenek Marwah adalah saudara dari nenek Ria. Marwah dan Ria adalah sepupu tiga kali.
Sulawesi Selatan,Hubungan Keluarga,Astrid merupakan lago dari Isna. Astrid menikah dengan kakak ipar Isna.
Sulawesi Selatan,Hubungan Keluarga,"Dalam rapat pengurus PKK, ibu Nursam selalu menjunjung sikap sipakalebbi. Ibu Nursam menjunjung sikap saling menghormati."
Sulawesi Selatan,Hubungan Keluarga,"Rian diajarkan untuk bertingkah santun, menjaga tutur kata, dan mengucap permisi jika hendak melakukan sesuatu di depan orang lain. Inilah konsep mappatabe dalam kearifan lokal orang Bugis."
Sulawesi Selatan,Hubungan Keluarga,Nina menikah dengan Andi Fikra. Anak mereka akan bermarga Andi.
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Orang tua dan mertua Lisa sedang menentukan dukun beranak pendamping kehamilannya nanti. Orang tua dan mertua Lisa melakukan upacara makkatenni sanro.
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Pada kehamilan bulan pertama Rizki, keluarganya mengadakan acara untuk memberi tahu pantangan calon ayah dan calon ibu. Keluarga Rizki mengadakan mappanre to mangideng."
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Memasuki bulan ketujuh, Bayu sedang sibuk mempersiapkan upacara tolak bala untuk istrinya. Bayu mempersiapkan upacara mappasili."
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Nenek mewanti-wanti Danti yang sedang hamil. Danti harus masuk ke dalam rumah di waktu senja agar anaknya tidak diikuti roh halus.
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Setiap pagi, Maya diingatkan agar tidak mengalami naik dara ute. Maya mandi dengan menyiram kepala."
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Acara Aqiqah adek di Makassar dipimpin imam desa. Acara Aqiqah adek diawali dengan barazanji.
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Fiqar mengubur ari-ari anaknya yang baru lahir. Fiqar mengubur ari-ari di bawah tunas kelapa.
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Bapak selalu mengajak Burhan ke tokonya. Bapak mendidik Burhan pintar berdagang.
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Setiap malam, ayah dan ibu selalu memberikan pappaseng untuk saya dan saudara-saudara. Ayah dan ibu memberi kami nasehat."
Sulawesi Selatan,"Kehamilan, Bayi, Anak",Kakek selalu berujar mengenai konsep assitinajang kepada kakak tertuaku ketika ia hendak merantau. Kakek berpesan tentang kepantasan menempatkan diri.
Sulawesi Selatan,"Kehamilan, Bayi, Anak","Indo' selalu memberikan kebebasan dalam memilih, asalkan selalu ingat budaya siri'. Indo' mengingatkan pentingnya harga diri."
Sulawesi Selatan,Kematian,"Pada saat kakek sakaratul maut, semua keluarga berkumpul di rumah. Keluarga membimbing kakek mengucapkan kalimat tauhid."
Sulawesi Selatan,Kematian,Ayah mengajak kami sekeluarga untuk ikut menghadiri upacara kematian pamannya di Toraja. Ayah mengajak menghadiri Rambu Solo.
Sulawesi Selatan,Kematian,Para pengantar jenazah berbondong mencari air sepulang dari makam. Pengantar jenazah membasuh wajah dan kaki.
Sulawesi Selatan,Kematian,Besok adalah runtutan acara terakhir mattampung almarhum Kakek. Besok nisan dari kayu akan diganti dengan nisan yang terbuat dari batu.
Sulawesi Selatan,Kematian,"Sebelum ayah Nanda meninggal, ia telah memberi pabbere. Almarhum telah membagi harta untuk anak-anaknya."
Sulawesi Selatan,Hari Besar Agama,"Sebelum masuk bulan Ramadhan, Tante Nia dan keluarga ziarah ke makam keluarga besar. Tante Nia membawa cerek berisi air."
Sulawesi Selatan,Hari Besar Agama,Ibu mempersiapkan makanan khas lebaran untuk anak-anaknya yang mudik ke Makassar. Ibu memasak burasa'.
Sulawesi Selatan,Hari Besar Agama,"Sebelum maulid Nabi, beberapa penjual di pasar-pasar Sulawesi Selatan ramai pengunjung. Penjual telur dan beras ketan ramai pengunjung."
Sulawesi Selatan,Hari Besar Agama,Ibu sudah menyediakan persiapan Ma'baca-baca. Ibu menyediakan bakik berisi makanan dan dupa berisi bara api.
Sulawesi Selatan,Hari Besar Agama,Pasar Parepare terlihat ramai di hari Asyura (10 Muharram). Masyarakat berbondong-bondong membeli perlengkapan rumah tangga.
Sulawesi Selatan,Hari Besar Agama,Riri sudah ditunggu sedari tadi oleh ibunya sambil menenteng cerek. Riri dan ibunya hendak ke makam untuk ziarah kubur.
Sulawesi Selatan,Hari Besar Agama,Aneka makanan telah dihidangkan pada acara barazanji maulid. Makanan yang dihidangkan ada sokko dan kue bugis.
Sulawesi Selatan,Hari Besar Agama,Anak-anak sibuk menghias bura' di masjid untuk perayaan Maulid Nabi. Anak-anak menghias pelepah pisang dengan hiasan telur warna-warni.
Sulawesi Selatan,Pertanian,Ayah adalah seorang petani di Kabupaten Sidrap. Ayah menanam padi.
Sulawesi Selatan,Pertanian,Kampung Kanie sedang riuh irama mappadendang. Mappadendang dilakukan dengan menumbuk lesung dengan menggunakan kayu.
Sulawesi Selatan,Ikan dan Ternak,Rumah kakek selalu berbau karena kotoran sapi. Sapi dikandangkan di bawah kolong rumah.
Sulawesi Selatan,Ikan dan Ternak,Kerbau Budi yang dijaga Ruli baru saja melahirkan 2 ekor anak kerbau. Budi dan Ruli membagi hasil 1 ekor masing-masing.
Sulawesi Selatan,Seni,Rita menampilkan kecaping di depan kelas. Rita memainkan kecaping dengan memetiknya.
Sulawesi Selatan,Seni,Paduan suara mahasiswa diiringi oleh alat musik yang ditabuh sebagai penanda ritme. Paduan suara diiringi alat musik gandrang.
Sulawesi Selatan,Seni,Daeng Tappa adalah seorang penyair yang setiap tampil membawa alat musik tradisional. Daeng Tappa membawa Gesok-gesok.
Sulawesi Selatan,Seni,Bapak bercerita tentang sebuah lagu tradisional yang berkisah tentang ucapan syukur kepada Sang Pencipta. Bapak bercerita tentang lagu Ati Raja.
Sulawesi Selatan,Seni,Mira tiba-tiba saja menitikkan air mata setelah mendengar lagu tradisional Sulawesi Selatan tentang seorang anak yang ditinggal ibunya karena masalah ekonomi. Mira mendengarkan lagu Anak Kukang.
Sulawesi Selatan,Seni,Nimra menjadi salah satu penampil untuk tarian yang dahulunya ditujukan untuk pemujaan para Dewa. Nimra menari Kipas Pakarena.
Sulawesi Selatan,Seni,"Di upacara Rambu Solo kemarin, saya tiba-tiba ditarik untuk ikut menari bersama orang-orang. Kami menari ma'badong."
Sulawesi Selatan,Seni,Siska sangat menikmati persembahan tarian yang penampilnya adalah laki-laki dengan wajah yang sangat sumringah. Siska menikmati tarian Gandrang Bulo.
Sulawesi Selatan,Seni,"Mirna meliput kegiatan Rambu Solo di Toraja, ia menyaksikan tari Ma'randing. Tari Ma'randing ditampilkan karena yang meninggal adalah laki-laki bangsawan."
Sulawesi Selatan,Seni,Kiki selalu menantikan tarian penyambutan setiap dia menghadiri undangan acara adat. Kiki menantikan tari Paduppa Bosara.
Sulawesi Selatan,Seni,"Pada saat pencucian benda-benda kerajaan, ditampilkan pula tarian yang dilakukan oleh para Bissu sambil menusuk-nusuk keris ke tubuhnya. Tarian yang ditampilkan adalah Tari Sere Bissu Maggiri."
Sulawesi Selatan,Seni,Masyarakat baru saja selesai memanen padi. Alu dan Lesung disiapkan untuk acara mappadendang.
Sulawesi Selatan,Permainan,"Tina bertugas sebagai penjaga, ia harus menutup mata sambil berhitung sampai 10 lalu mencari peserta yang bersembunyi. Tina bermain Enggo-enggo."
Sulawesi Selatan,Permainan,Pardit mencari tempurung kelapa kering dan tali tebal yang akan digunakannya main lomba lari nanti. Pardit akan bermain Magalle.
Sulawesi Selatan,Permainan,Semua anak sedang mengumpulkan kelereng untuk dipakai bermain nanti sore. Anak-anak akan bermain Ma'goli.
Sulawesi Selatan,Permainan,Nina ikut bermain Ma'dende dengan teman-temannya. Nina bermain di tanah lapang.
Sulawesi Selatan,Permainan,"Karena pesertanya banyak, maka jarak dua tim di permainan ma'bom ini dibuat agak jauh. Permainan ma'bom dilakukan di lapangan."
Sulawesi Selatan,Sehari-hari,Ibu mengambil beras dari lumbung dan mattapi were. Ibu membersihkan beras dari kotoran dan hewan kecil.
Sulawesi Selatan,Sehari-hari,Kakak membawa anak-anaknya berkeliling kota Pangkajene dengan transportasi umum. Kakak menggunakan bentor.
Sulawesi Selatan,Sehari-hari,Rumah Riri sebentar lagi sampai dan ia bersiap untuk turun dari pete-oete. Riri menekan bel di pete-pete.
Sulawesi Selatan,Sehari-hari,Rumah Andi Tenri memiliki 7 susun timpalaja. Andi Tenri adalah keturunan bangsawan.
Sulawesi Selatan,Sehari-hari,Orang Bugis biasanya menyimpan hasil panen. Hasil panen disimpan di rakkeang.
Sulawesi Selatan,Socio-religious,Ibu selalu menyuruh pulang jika waktu sudah menjelang magrib. Ibu memperingatkan ada Kalimpau yang akan mengambil anak-anak.
Sulawesi Selatan,Socio-religious,"Kata paman, ""jangan keluar rumah kalau hujan turun saat matahari terik"". Katanya jin sedang melahirkan anak."
Sulawesi Selatan,Socio-religious,Keluarga di Toraja sedang bersiap-siap untuk upacara pembersihan mayat nenek ayah. Mereka akan mengadakan upacara Ma'nene.
Sulawesi Selatan,Socio-religious,Sappewali sudah diajarkan membuat kapal Pinisi oleh bapaknya sedari kecil. Sappewali berasal dari Bulukumba.
Sulawesi Selatan,Socio-religious,"Meskipun terbatas biaya, Nina tetap menyelesaikan kuliahnya. Nina memegang prinsip Teai Mangkasara' Punna Bokona Loko': pantang lari dari masalah dan apapun yang terjadi harus dihadapi."
Sulawesi Selatan,Socio-religious,Dinda menggunakan lulur pemutih dari ketan hitam. Dinda menggunakan bedda lotong.
Sulawesi Selatan,Socio-religious,"Minuman nenek berwarna merah muda, dipercaya bisa menurunkan diabetes. Nenek meminum aju seppang."
Sulawesi Selatan,Socio-religious,Istri Iloe terkena darah ute pasca melahirkan. Istri Iloe diminumkan rebusan daun Palia'.
Sulawesi Selatan,Socio-religious,"Pengelola puskesmas Pulau Sembilan Sinjai membuatkan ramuan untuk peserta senam agar bisa membantu mencegah penyakit jantung, diabates, mengatasi masalah pencernaan, hingga batuk pilek. Pengelola puskesmas Pulau Sembilan Sinjai membuat ramuan daun Sambiloto."
Sulawesi Selatan,Socio-religious,"Mantan Mentan RI, SYL memakai pepatah Bugis Makassar sebagai pegangannya mundur sebagai Menteri Pertanian. Siri Na Pacce: Siri berarti Malu atau Harga diri, sedangkan Pacce berarti rasa kemanusiaan yang adil dan beradab, semangat rela berkorban, bekerja keras, dan pantang mundur."
Papua,Makanan,Korneles sarapan dengan makanan khas papua di rumah mama tua. Korneles sarapan dengan Pisang rebus dan sambal.
Papua,Makanan,Siang ini Ani dan keluarga pergi makan di warung  khas masakan papua. Ani dan keluarga memesan ikan kuah kuning dan papeda.
Papua,Makanan,Ayah Remon memesan makan siang khas papua di warung Orchid. Ayah Remon memesan ikan bakar ekor kuning dan sambal colo-colo.
Papua,Makanan,Magdalena membawa makan siang khas Papua untuk Marta. Makanan yang di bawa Magdalena adalah sayur ganemo dan ikan lema goreng.
Papua,Makanan,Malam ini Ibu Elis yang memasak sayur untuk acara keluarga. Ibu Elis memasak sayur bunga pepaya.
Papua,Makanan,Lina memasak untuk makan malam. Lina memasak sayur lilin dan insomen.
Papua,Makanan,Ina membuat cemilan khas papua untuk adiknya. Ina membuat sinole.
Papua,Makanan,Alex menonton televisi sambil makan camilan khas papua. Alex makan kue Lontar.
Papua,Makanan,Johan memberikan oleh-oleh khas Papua kepada Sri. Johan memberikan oleh-oleh keripik keladi.
Papua,Makanan,Bina mendapat oleh-oleh khas Papua dari mama de. Bina mendapat oleh-oleh Abon gulung.
Papua,Makanan,Nur membawa oleh-oleh dari Fak-fak. Nur membawa manisan buah pala.
Papua,Makanan,Kores memesan minuman khas papua di cafe. Kores memesan Kopi Amungme.
Papua,Makanan,Kaleb sedang makan Papeda dan ikan kuah kuning. Ia memakan papeda dan ikan kuah kuning dengan menyeruputnya.
Papua,Makanan,Alan menyiapkan Papeda untuk tamu. Alan menyiapkan Papeda dengan helay.
Papua,Makanan,Keluarga Yonas suka memasak dengan cara tradisional. Keluarga Yonas memasak dengan cara barapen.
Papua,Makanan,Desty suka makanan daerah ibunya yang berasal dari Papua. Makanan daerah ibu desty adalah sagu bungkus ulat sagu.
Papua,Makanan,Bapa tau Jeni sering memakan papeda. Bapa membelikan papeda dengan aunu senebre.
Papua,Makanan,Maria membuat makanan untuk dibawa ke kebun. Maria membuat keladi tumbu dengan ikan saos.
Papua,Makanan,Olla mengkonsumsi obat yang terbuat dari buah. Buah merah adalah obat yang dikonsumsi Olla.
Papua,Makanan,Mario mendapat kiriman buah dari Bapa De di Jayapura. Buah kiriman Bapa De adalah Matoa kelapa.
Papua,Pernikahan,David dan Ina sudah dijodohkan melalui prosesi Sanapen. Artinya mereka telah dijodohkan sejak masih kecil.
Papua,Pernikahan,"Ketika Ina dibangku SMA, dia sudah bertemu David. Tradisi Fakfuken adalah tradisi anak perempuan bertemu dengan anak laki-laki setelah berumur 15 tahun."
Papua,Pernikahan,David beserta keluarga dari Biak berkunjung ke rumah Ina. Deva berserta keluarga berkunjung untuk mengantar ararem.
Papua,Pernikahan,"Saat acara pernikahan David dan Ina, keluarga Ina menyerah seperangkat benda pustaka. Keluarga Siska memberikan panah, parang, dan tombak."
Papua,Pernikahan,Prosesi pernikahan Ina dan David berlangsung sesuai adat Biak. Prosesi yang dilakukan adalah pemberian sebatang cerutu yang wajib dihisap oleh masing-masing mempelai dibarengii dengan doa dan mantera yang dibaca oleh tetua adat.
Papua,Pernikahan,Saat prosesi pernikahan Aron dan Debi diberikan makanan oleh kepala adat. Makanan yang diberikan kepala adat adalah ubi bakar yang kemudian dibacakan doa untuk kebahagian pengantin baru.
Papua,Pernikahan,Setelah pernikahan Ita dan Dominggus berlangsung keluarga akan menjalankan prosesi adat berikutnya. Keluarga Dominggus akan memasuki rumah perempuan dengan syarat harus melewati pintu depan.
Papua,Pernikahan,"Keluarga Yustus akan menyiapkan makanan yang harus diberikan kepada keluarga Yulce setelah acara pernikahan. Makanan yang akan disiapkan keluarga Yustus adalah Tambelo, sagu dan siput."
Papua,Pernikahan,Setelah Andro dan Meri menikah ada tradsi yang mereka harus patuhi. Andro harus tinggal dengan keluarga besar Meri.
Papua,Pernikahan,"Saat pernikahan Dedi memakai baju adat daerahnya. Dedi memakai rok rumbai yang terbuat daun sagu kering, tidak menggunaakan baju namun badan dan muka di lukis flora maupun fauna."
